txId,timestamp,type,amount,nameOrig,nameDest,oldbalanceOrig,newbalanceOrig,oldbalanceDest,newbalanceDest
TX004897,2025-01-19 18:08:23,TRANSFER,10000.0,C2921542,C9697969,23424.58,13424.58,35748.48,45748.48
TX004898,2025-01-19 18:10:00,CASH_IN,1449.12,C2188789,M8395785,43821.45,45270.57,0.0,1449.12
TX004899,2025-01-19 18:10:00,PAYMENT,348.1,C3762152,M7288789,132826.97,132478.87,0.0,348.1
TX004900,2025-01-19 18:16:00,PAYMENT,47.0,C2919136,M3180906,46727.13,46680.13,0.0,47.0
TX004901,2025-01-19 18:16:00,DEBIT,94.44,C5218028,M1771600,75581.33,75486.89,0.0,94.44
TX004902,2025-01-19 18:19:00,CASH_IN,2866.98,C4231028,M8664433,41718.82,44585.8,0.0,2866.98
TX004903,2025-01-19 18:20:00,PAYMENT,83.56,C2130789,M1157662,366318.51,366234.95,0.0,83.56
TX004904,2025-01-19 18:20:00,PAYMENT,253.56,C8835373,M8443690,58871.83,58618.27,0.0,253.56
TX004905,2025-01-19 18:21:00,CASH_IN,4542.64,C4842788,M5086407,2926.12,7468.76,0.0,4542.64
TX004906,2025-01-19 18:32:00,CASH_IN,7391.34,C1668752,M2015861,324566.61,331957.95,0.0,7391.34
TX004907,2025-01-19 18:35:00,PAYMENT,44.49,C7417985,M4909069,108907.61,108863.12,0.0,44.49
TX004908,2025-01-19 18:39:00,TRANSFER,3905.92,C1547605,C8235969,33329.19,29423.27,532055.45,535961.37
TX004909,2025-01-19 18:42:00,CASH_OUT,1208.68,C2564689,C9910817,24177.38,22968.7,81755.18,82963.86
TX004910,2025-01-19 18:45:00,PAYMENT,28.34,C4860684,M7418028,14378.22,14349.88,0.0,28.34
TX004911,2025-01-19 18:47:00,CASH_OUT,401.07,C5171761,C2876828,212069.02,211667.95,94678.95,95080.02
TX004912,2025-01-19 18:49:00,DEBIT,41.79,C7844947,M7970985,131036.53,130994.74,0.0,41.79
TX004913,2025-01-19 18:54:00,CASH_OUT,120.28,C6188935,C2074176,45911.59,45791.31,104644.97,104765.25
TX004914,2025-01-19 18:55:00,CASH_OUT,1055.64,C3551903,C8425149,30743.7,29688.06,121789.5,122845.14
TX004915,2025-01-19 19:01:00,CASH_IN,12254.68,C8090293,M8460758,15217.42,27472.1,0.0,12254.68
TX004916,2025-01-19 19:02:00,PAYMENT,155.82,C5988757,M1419843,67135.37,66979.55,0.0,155.82
TX004917,2025-01-19 19:04:00,DEBIT,240.19,C4524499,M5953150,98423.65,98183.46,0.0,240.19
TX004918,2025-01-19 19:04:00,TRANSFER,152.17,C9877065,C8212326,23693.38,23541.21,21821.18,21973.35
TX004919,2025-01-19 19:07:00,PAYMENT,138.33,C2154126,M1879109,31645.75,31507.42,0.0,138.33
TX004920,2025-01-19 19:08:00,PAYMENT,41.87,C9801946,M3204724,155.47,113.6,0.0,41.87
TX004921,2025-01-19 19:14:00,PAYMENT,101.15,C1352896,M8857296,5606.88,5505.73,0.0,101.15
TX004922,2025-01-19 19:18:00,PAYMENT,420.91,C5781295,M1548888,17827.6,17406.69,0.0,420.91
TX004923,2025-01-19 19:36:00,CASH_IN,1015.64,C5159166,M7014016,27647.52,28663.16,0.0,1015.64
TX004924,2025-01-19 19:42:00,PAYMENT,33.43,C4993055,M3927575,4261.78,4228.35,0.0,33.43
TX004925,2025-01-19 19:44:00,PAYMENT,136.93,C3670896,M6512314,7657.3,7520.37,0.0,136.93
TX004926,2025-01-19 19:48:00,PAYMENT,58.8,C1327691,M6431983,183140.51,183081.71,0.0,58.8
TX004927,2025-01-19 19:48:00,PAYMENT,87.86,C3195773,M7121355,8355.34,8267.48,0.0,87.86
TX004928,2025-01-19 19:56:00,DEBIT,956.7,C6702160,M7970985,337769.59,336812.89,0.0,956.7
TX004929,2025-01-19 19:59:00,CASH_IN,6002.54,C7751158,M7022335,22488.93,28491.47,0.0,6002.54
TX004930,2025-01-19 20:05:00,PAYMENT,15.95,C8210624,M8990081,36728.71,36712.76,0.0,15.95
TX004931,2025-01-19 20:08:00,TRANSFER,5802.45,C2548511,C2686548,322580.14,316777.69,17047.2,22849.65
TX004932,2025-01-19 20:11:00,CASH_OUT,9191.19,C2795765,C9907391,22528.95,13337.76,30659.7,39850.89
TX004933,2025-01-19 20:20:00,DEBIT,1256.38,C8713146,M9349470,103213.52,101957.14,0.0,1256.38
TX004934,2025-01-19 20:22:00,PAYMENT,236.78,C3290229,M7418028,7688.99,7452.21,0.0,236.78
TX004935,2025-01-19 20:27:00,PAYMENT,29.57,C4327421,M5086407,1315.99,1286.42,0.0,29.57
TX004936,2025-01-19 20:29:00,CASH_IN,2563.18,C8344375,M3946751,66141.85,68705.03,0.0,2563.18
TX004937,2025-01-19 20:30:00,CASH_IN,313.57,C5031966,M6512314,60639.52,60953.09,0.0,313.57
TX004938,2025-01-19 20:31:00,TRANSFER,9747.91,C7610562,C4731818,82291.53,72543.62,244752.28,254500.19
TX004939,2025-01-19 20:43:00,DEBIT,86.76,C8945036,M5572250,109745.1,109658.34,0.0,86.76
TX004940,2025-01-19 20:46:00,PAYMENT,423.41,C4185957,M7847048,50858.83,50435.42,0.0,423.41
TX004941,2025-01-19 20:48:00,DEBIT,411.72,C9164991,M4475523,69738.98,69327.26,0.0,411.72
TX004942,2025-01-19 20:56:00,TRANSFER,1334.71,C7120868,C9164991,98109.98,96775.27,68572.96,69907.67
TX004943,2025-01-19 20:59:00,CASH_IN,14091.29,C1744682,M8225725,115771.56,129862.85,0.0,14091.29
TX004944,2025-01-19 21:01:00,CASH_IN,308.67,C7328534,M7136687,29300.15,29608.82,0.0,308.67
TX004945,2025-01-19 21:13:00,CASH_OUT,205.37,C6512415,C2188789,18180.13,17974.76,63859.53,64064.9
TX004946,2025-01-19 21:17:00,DEBIT,1654.67,C1098919,M8990081,33119.2,31464.53,0.0,1654.67
TX004947,2025-01-19 21:27:00,DEBIT,476.57,C7217147,M7010308,34196.86,33720.29,0.0,476.57
TX004948,2025-01-19 21:27:00,CASH_OUT,80.89,C8481188,C4335942,152697.22,152616.33,21247.68,21328.57
TX004949,2025-01-19 21:28:00,PAYMENT,206.37,C1909393,M9084065,33537.97,33331.6,0.0,206.37
TX004950,2025-01-19 21:31:00,TRANSFER,335.26,C1162230,C3815034,80959.17,80623.91,17553.83,17889.09
TX004951,2025-01-19 21:32:00,DEBIT,429.84,C1527021,M3126655,105100.14,104670.3,0.0,429.84
TX004952,2025-01-19 21:41:00,PAYMENT,23.71,C6902401,M7022335,850.8,827.09,0.0,23.71
TX004953,2025-01-19 21:53:00,TRANSFER,464.07,C6790218,C2563790,199756.88,199292.81,11840.54,12304.61
TX004954,2025-01-19 21:57:00,DEBIT,11.42,C6262632,M3276065,11831.08,11819.66,0.0,11.42
TX004955,2025-01-19 22:04:00,TRANSFER,34082.77,C2259379,C5614226,41900.39,7817.62,24518.73,58601.5
TX004956,2025-01-19 22:05:00,TRANSFER,1829.94,C3118618,C6022741,30867.25,29037.31,50547.31,52377.25
TX004957,2025-01-19 22:05:00,PAYMENT,579.24,C5672073,M6069909,59306.5,58727.26,0.0,579.24
TX004958,2025-01-19 22:13:00,DEBIT,6.55,C8427625,M3345069,94085.31,94078.76,0.0,6.55
TX004959,2025-01-19 22:16:00,CASH_OUT,20975.28,C4916201,C7361002,39008.63,18033.35,26054.56,47029.84
TX004960,2025-01-19 22:16:00,CASH_OUT,243.39,C2876932,C3710343,22513.97,22270.58,62792.07,63035.46
TX004961,2025-01-19 22:17:00,CASH_IN,3019.89,C6647119,M8789116,41971.87,44991.76,0.0,3019.89
TX004962,2025-01-19 22:19:00,CASH_IN,1974.78,C1728977,M2686231,2052.4,4027.18,0.0,1974.78
TX004963,2025-01-19 22:19:00,PAYMENT,1200.72,C9130188,M7084862,53033.93,51833.21,0.0,1200.72
TX004964,2025-01-19 22:21:00,DEBIT,1805.87,C8796514,M4442778,296828.36,295022.49,0.0,1805.87
TX004965,2025-01-19 22:30:00,CASH_OUT,584.14,C7358113,C4337174,75664.04,75079.9,61851.97,62436.11
TX004966,2025-01-19 22:31:00,PAYMENT,59.74,C9753457,M3345069,550.4,490.66,0.0,59.74
TX004967,2025-01-19 22:31:00,CASH_IN,2841.87,C4514944,M2661307,279236.88,282078.75,0.0,2841.87
TX004968,2025-01-19 22:33:00,TRANSFER,9360.8,C4213524,C6837817,10564.91,1204.11,31067.48,40428.28
TX004969,2025-01-19 22:37:00,TRANSFER,3582.08,C3551903,C3342608,20416.8,16834.72,26041.8,29623.88
TX004970,2025-01-19 22:42:00,CASH_OUT,446.61,C3563646,C1739653,113798.74,113352.13,15567.33,16013.94
TX004971,2025-01-19 22:43:00,CASH_OUT,2597.37,C9767312,C9214801,10192.79,7595.42,902.68,3500.05
TX004972,2025-01-19 22:45:00,PAYMENT,311.63,C8612582,M5825658,94242.57,93930.94,0.0,311.63
TX004973,2025-01-19 22:50:00,PAYMENT,60.1,C3141239,M5204819,74969.48,74909.38,0.0,60.1
TX004974,2025-01-19 22:51:00,PAYMENT,419.91,C3762152,M5801541,128171.74,127751.83,0.0,419.91
TX004975,2025-01-19 22:53:00,CASH_OUT,1870.36,C8890439,C8425149,11161.41,9291.05,114384.92,116255.28
TX004976,2025-01-19 22:57:00,DEBIT,19.72,C3219824,M4623062,78980.42,78960.7,0.0,19.72
TX004977,2025-01-19 22:59:00,TRANSFER,21869.08,C5348512,C7982241,21869.08,0.0,117875.98,139745.06
TX004978,2025-01-19 23:04:00,PAYMENT,20.5,C8106470,M8410995,209437.61,209417.11,0.0,20.5
TX004979,2025-01-19 23:04:00,CASH_OUT,255.29,C3086308,C1499914,68181.65,67926.36,6476.53,6731.82
TX004980,2025-01-19 23:07:00,DEBIT,3408.16,C4374754,M5951131,8314.76,4906.6,0.0,3408.16
TX004981,2025-01-19 23:15:00,PAYMENT,207.86,C3090865,M7121355,101953.04,101745.18,0.0,207.86
TX004982,2025-01-19 23:50:00,CASH_IN,764.2,C5545223,M8910069,17933.74,18697.94,0.0,764.2
TX004983,2025-01-19 23:53:00,CASH_OUT,1198.65,C2436347,C8665981,109850.08,108651.43,31439.26,32637.91
TX004984,2025-01-20 00:50:00,CASH_IN,979.61,C8526486,M4342306,144202.89,145182.5,0.0,979.61
TX004985,2025-01-20 01:38:00,CASH_IN,1291.32,C6790218,M3650391,198867.04,200158.36,0.0,1291.32
TX004986,2025-01-20 01:48:00,PAYMENT,2577.89,C5163555,M2844258,29473.44,26895.55,0.0,2577.89
TX004987,2025-01-20 01:51:00,PAYMENT,147.34,C7610562,M8789116,82833.22,82685.88,0.0,147.34
TX004988,2025-01-20 02:06:00,DEBIT,34.69,C7933143,M8280833,152606.17,152571.48,0.0,34.69
TX004989,2025-01-20 02:13:00,PAYMENT,12.35,C4185957,M8438733,53492.91,53480.56,0.0,12.35
TX004990,2025-01-20 02:23:00,CASH_IN,1826.29,C9478454,M3927575,20509.35,22335.64,0.0,1826.29
TX004991,2025-01-20 02:36:00,CASH_OUT,1808.85,C8481188,C5107245,144629.04,142820.19,337964.67,339773.52
TX004992,2025-01-20 03:30:00,CASH_IN,1124.09,C7374122,M6069909,12944.87,14068.96,0.0,1124.09
TX004993,2025-01-20 03:51:00,CASH_OUT,433.64,C4717770,C6639317,44964.03,44530.39,6462.6,6896.24
TX004994,2025-01-20 04:51:00,TRANSFER,1197.85,C1352896,C9111742,5066.32,3868.47,54912.23,56110.08
TX004995,2025-01-20 04:51:00,DEBIT,447.31,C8306261,M7418028,23743.03,23295.72,0.0,447.31
TX004996,2025-01-20 05:14:00,DEBIT,71.88,C7844947,M4979651,129003.45,128931.57,0.0,71.88
TX004997,2025-01-20 05:58:00,CASH_OUT,339.37,C5374922,C7751158,343845.41,343506.04,21373.36,21712.73
TX004998,2025-01-20 06:11:00,CASH_IN,221.85,C9997381,M7398231,10058.79,10280.64,0.0,221.85
TX004999,2025-01-20 06:13:00,PAYMENT,372.24,C3919694,M4442778,1906.26,1534.02,0.0,372.24
TX005000,2025-01-20 06:16:00,CASH_IN,9923.49,C4188992,M8630043,26309.23,36232.72,0.0,9923.49
TX005001,2025-01-20 07:03:00,CASH_OUT,15471.52,C1419610,C5491946,20168.29,4696.77,72221.33,87692.85
TX005002,2025-01-20 07:04:00,DEBIT,105.37,C5842082,M2538024,34159.85,34054.48,0.0,105.37
TX005003,2025-01-20 07:05:00,DEBIT,188.56,C4842788,M2829622,5007.67,4819.11,0.0,188.56
TX005004,2025-01-20 07:05:00,DEBIT,5384.37,C9961380,M3442255,490611.29,485226.92,0.0,5384.37
TX005005,2025-01-20 07:09:00,CASH_IN,2657.1,C1419610,M7847048,4696.77,7353.87,0.0,2657.1
TX005006,2025-01-20 07:10:00,PAYMENT,13.75,C5747930,M1432519,970918.1,970904.35,0.0,13.75
TX005007,2025-01-20 07:15:00,PAYMENT,962.63,C1602286,M7183841,37121.48,36158.85,0.0,962.63
TX005008,2025-01-20 07:20:00,TRANSFER,1000.22,C2275009,C5449324,32915.21,31914.99,61327.03,62327.25
TX005009,2025-01-20 07:30:00,CASH_IN,4555.88,C9196976,M4020853,36127.91,40683.79,0.0,4555.88
TX005010,2025-01-20 07:35:00,PAYMENT,118.94,C2016911,M5086407,58565.34,58446.4,0.0,118.94
TX005011,2025-01-20 07:46:00,TRANSFER,11.85,C4940441,C3589751,15118.07,15106.22,8036.38,8048.23
TX005012,2025-01-20 07:50:00,PAYMENT,4834.39,C6866294,M9084065,142469.15,137634.76,0.0,4834.39
TX005013,2025-01-20 07:58:00,CASH_OUT,886.01,C1732280,C9196976,129461.43,128575.42,35107.93,35993.94
TX005014,2025-01-20 08:01:00,PAYMENT,96.52,C2147909,M1727544,180728.26,180631.74,0.0,96.52
TX005015,2025-01-20 08:01:00,PAYMENT,165.85,C3747534,M6431983,10539.15,10373.3,0.0,165.85
TX005016,2025-01-20 08:02:00,DEBIT,100.64,C3253031,M4716988,70971.79,70871.15,0.0,100.64
TX005017,2025-01-20 08:04:00,PAYMENT,308.09,C6577416,M1771600,46751.9,46443.81,0.0,308.09
TX005018,2025-01-20 08:04:00,CASH_IN,2258.86,C5667265,M8443690,24261.67,26520.53,0.0,2258.86
TX005019,2025-01-20 08:06:00,PAYMENT,1241.54,C2651177,M7022335,14569.94,13328.4,0.0,1241.54
TX005020,2025-01-20 08:13:00,CASH_IN,7338.95,C2532210,M5801541,38507.71,45846.66,0.0,7338.95
TX005021,2025-01-20 08:28:00,PAYMENT,46.28,C8761611,M2239197,19687.48,19641.2,0.0,46.28
TX005022,2025-01-20 08:30:00,PAYMENT,23.83,C5691890,M8031780,12693.11,12669.28,0.0,23.83
TX005023,2025-01-20 08:30:00,CASH_OUT,1298.36,C7817881,C5118725,5008.96,3710.6,78872.34,80170.7
TX005024,2025-01-20 08:39:00,DEBIT,96.19,C4671545,M1848566,41206.57,41110.38,0.0,96.19
TX005025,2025-01-20 08:40:00,CASH_OUT,44.78,C4731818,C3198037,253263.53,253218.75,94615.6,94660.38
TX005026,2025-01-20 08:41:00,PAYMENT,371.77,C1669324,M7216461,262345.39,261973.62,0.0,371.77
TX005027,2025-01-20 08:42:00,PAYMENT,33.18,C9478454,M6431983,13960.74,13927.56,0.0,33.18
TX005028,2025-01-20 08:45:00,TRANSFER,7262.75,C7838382,C1763626,18398.53,11135.78,163158.93,170421.68
TX005029,2025-01-20 08:46:00,PAYMENT,127.07,C8971465,M8280833,61597.05,61469.98,0.0,127.07
TX005030,2025-01-20 08:47:00,PAYMENT,438.38,C3141239,M4558545,73994.16,73555.78,0.0,438.38
TX005031,2025-01-20 08:53:00,TRANSFER,1135.49,C3500715,C7705062,32696.99,31561.5,25811.88,26947.37
TX005032,2025-01-20 09:04:00,TRANSFER,15937.11,C4786401,C8312936,33901.96,17964.85,3339.96,19277.07
TX005033,2025-01-20 09:06:00,CASH_IN,1502.86,C5491946,M4645180,86240.61,87743.47,0.0,1502.86
TX005034,2025-01-20 09:12:26,CASH_OUT,148129.45,C8419378,C5446344,18664.17,0.0,10235.62,158365.07
TX005035,2025-01-20 09:16:00,PAYMENT,100.6,C9111742,M3442255,57183.88,57083.28,0.0,100.6
TX005036,2025-01-20 09:21:00,CASH_IN,6644.36,C8563202,M3345069,6131.92,12776.28,0.0,6644.36
TX005037,2025-01-20 09:23:00,DEBIT,113.9,C2719583,M8710313,19712.21,19598.31,0.0,113.9
TX005038,2025-01-20 09:27:00,PAYMENT,170.36,C3037191,M8225725,16629.88,16459.52,0.0,170.36
TX005039,2025-01-20 09:31:00,PAYMENT,84.11,C5024269,M5436878,3749289.99,3749205.88,0.0,84.11
TX005040,2025-01-20 09:34:00,TRANSFER,817.58,C2259379,C8863447,33934.43,33116.85,1245557.9,1246375.48
TX005041,2025-01-20 09:35:00,PAYMENT,394.52,C3641282,M2844258,62376.21,61981.69,0.0,394.52
TX005042,2025-01-20 09:37:00,PAYMENT,275.82,C1430812,M7679674,174217.29,173941.47,0.0,275.82
TX005043,2025-01-20 09:57:00,PAYMENT,56.66,C2785277,M7022335,105749.18,105692.52,0.0,56.66
TX005044,2025-01-20 10:00:00,PAYMENT,29.1,C6472441,M3073474,19453.99,19424.89,0.0,29.1
TX005045,2025-01-20 10:01:00,CASH_OUT,303.39,C4585314,C7360682,11606.94,11303.55,1066005.04,1066308.43
TX005046,2025-01-20 10:01:00,DEBIT,179.79,C1983738,M7121355,88670.78,88490.99,0.0,179.79
TX005047,2025-01-20 10:08:00,DEBIT,113.8,C7374122,M3345069,4160.89,4047.09,0.0,113.8
TX005048,2025-01-20 10:10:00,CASH_IN,5966.59,C7851696,M1157662,14293.84,20260.43,0.0,5966.59
TX005049,2025-01-20 10:11:00,DEBIT,67.41,C6279418,M4860745,13496.11,13428.7,0.0,67.41
TX005050,2025-01-20 10:13:00,PAYMENT,420.9,C7784725,M7216461,32531.83,32110.93,0.0,420.9
TX005051,2025-01-20 10:16:00,CASH_OUT,4064.55,C2065818,C8796514,36957.2,32892.65,251143.79,255208.34
TX005052,2025-01-20 10:20:00,PAYMENT,21.21,C5785687,M7667458,49064.52,49043.31,0.0,21.21
TX005053,2025-01-20 10:23:00,TRANSFER,7367.41,C2321324,C2164686,27194.94,19827.53,22656.18,30023.59
TX005054,2025-01-20 10:27:00,PAYMENT,43.29,C8761611,M1879109,12892.14,12848.85,0.0,43.29
TX005055,2025-01-20 10:30:00,PAYMENT,21.77,C9961107,M2686231,77291.59,77269.82,0.0,21.77
TX005056,2025-01-20 10:32:00,DEBIT,136.65,C1486955,M3361510,54298.76,54162.11,0.0,136.65
TX005057,2025-01-20 10:35:00,DEBIT,67.4,C1415846,M1419843,86616.86,86549.46,0.0,67.4
TX005058,2025-01-20 10:38:00,CASH_OUT,726.65,C4240180,C3556551,17959.86,17233.21,2308.6,3035.25
TX005059,2025-01-20 10:44:00,TRANSFER,8853.64,C4526280,C1325197,227351.68,218498.04,53497.76,62351.4
TX005060,2025-01-20 10:50:00,TRANSFER,513.88,C8047416,C4197911,38867.86,38353.98,8341.01,8854.89
TX005061,2025-01-20 10:54:00,DEBIT,468.23,C2362099,M8789116,35831.35,35363.12,0.0,468.23
TX005062,2025-01-20 10:55:00,PAYMENT,2539.78,C5006492,M2906718,347303.22,344763.44,0.0,2539.78
TX005063,2025-01-20 11:06:00,CASH_OUT,1412.81,C4188992,C6901533,27932.5,26519.69,990310.48,991723.29
TX005064,2025-01-20 11:08:00,CASH_OUT,35220.14,C9961299,C2651177,45928.12,10707.98,25958.45,61178.59
TX005065,2025-01-20 11:09:00,DEBIT,281.66,C2164686,M3851852,10595.95,10314.29,0.0,281.66
TX005066,2025-01-20 11:14:00,PAYMENT,86.62,C5013879,M4020853,75652.31,75565.69,0.0,86.62
TX005067,2025-01-20 11:14:00,CASH_IN,7080.0,C4589533,M5693260,1452.4,8532.4,0.0,7080.0
TX005068,2025-01-20 11:16:00,PAYMENT,299.2,C8796514,M7121355,215940.51,215641.31,0.0,299.2
TX005069,2025-01-20 11:24:00,CASH_IN,4642.13,C2077581,M4184459,19148.48,23790.61,0.0,4642.13
TX005070,2025-01-20 11:24:00,TRANSFER,4017.16,C7960328,C3351868,5052.11,1034.95,717355.08,721372.24
TX005071,2025-01-20 11:25:00,TRANSFER,912.62,C5606980,C8090293,175985.63,175073.01,4445.31,5357.93
TX005072,2025-01-20 11:36:00,TRANSFER,11941.35,C3341057,C8526486,168909.56,156968.21,14579.83,26521.18
TX005073,2025-01-20 11:37:00,CASH_OUT,1115.7,C2171218,C3036059,200187.51,199071.81,5150.07,6265.77
TX005074,2025-01-20 11:45:00,CASH_IN,8901.32,C8945036,M8438733,106867.12,115768.44,0.0,8901.32
TX005075,2025-01-20 11:53:00,TRANSFER,1544.87,C9214801,C1043037,3599.74,2054.87,96456.04,98000.91
TX005076,2025-01-20 11:54:00,TRANSFER,1034.76,C6855396,C9647849,347500.2,346465.44,72995.95,74030.71
TX005077,2025-01-20 11:55:00,CASH_OUT,2412.93,C5667265,C7273233,23855.7,21442.77,74949.26,77362.19
TX005078,2025-01-20 11:56:00,DEBIT,117.11,C2839607,M4961312,78914.33,78797.22,0.0,117.11
TX005079,2025-01-20 11:56:00,CASH_OUT,116.03,C9361353,C1728977,304816.69,304700.66,6492.35,6608.38
TX005080,2025-01-20 12:04:00,PAYMENT,46.14,C9518424,M3180906,19717.19,19671.05,0.0,46.14
TX005081,2025-01-20 12:10:00,PAYMENT,126.33,C8387112,M2066326,57747.91,57621.58,0.0,126.33
TX005082,2025-01-20 12:16:00,PAYMENT,234.97,C9143903,M7520395,89950.9,89715.93,0.0,234.97
TX005083,2025-01-20 12:26:00,PAYMENT,113.09,C7751158,M3592464,21575.9,21462.81,0.0,113.09
TX005084,2025-01-20 12:40:00,PAYMENT,127.78,C2876828,M4475523,85106.96,84979.18,0.0,127.78
TX005085,2025-01-20 12:44:00,CASH_OUT,588.02,C6702160,C8741810,338357.61,337769.59,56917.24,57505.26
TX005086,2025-01-20 12:45:00,PAYMENT,188.89,C2785277,M4895475,81161.58,80972.69,0.0,188.89
TX005087,2025-01-20 12:47:00,PAYMENT,146.13,C8078673,M2066326,70207.15,70061.02,0.0,146.13
TX005088,2025-01-20 12:52:00,PAYMENT,20.12,C3564251,M6069909,4068.34,4048.22,0.0,20.12
TX005089,2025-01-20 12:57:00,PAYMENT,19.73,C4327421,M7084862,312.89,293.16,0.0,19.73
TX005090,2025-01-20 12:58:00,CASH_OUT,680.23,C2642635,C6952975,62726.71,62046.48,35441.53,36121.76
TX005091,2025-01-20 12:59:00,CASH_IN,1019.3,C7402509,M8857296,59830.17,60849.47,0.0,1019.3
TX005092,2025-01-20 13:13:00,DEBIT,1295.72,C2156902,M8664433,25533.13,24237.41,0.0,1295.72
TX005093,2025-01-20 13:15:00,PAYMENT,138.2,C6472441,M3049499,20292.59,20154.39,0.0,138.2
TX005094,2025-01-20 13:20:00,CASH_IN,2143.07,C7953166,M5821419,11936.36,14079.43,0.0,2143.07
TX005095,2025-01-20 13:39:00,PAYMENT,44.05,C4540415,M7084862,182512.65,182468.6,0.0,44.05
TX005096,2025-01-20 13:44:00,CASH_IN,6294.7,C8379837,M4716988,62645.57,68940.27,0.0,6294.7
TX005097,2025-01-20 13:45:00,CASH_OUT,10303.36,C3564217,C8194570,479919.97,469616.61,16415.25,26718.61
TX005098,2025-01-20 13:47:00,CASH_OUT,5137.75,C6577416,C8491822,51021.84,45884.09,172894.32,178032.07
TX005099,2025-01-20 14:00:00,PAYMENT,543.46,C8344375,M4189885,58743.35,58199.89,0.0,543.46
TX005100,2025-01-20 14:02:00,PAYMENT,5.7,C6533187,M4938791,2875.94,2870.24,0.0,5.7
TX005101,2025-01-20 14:04:00,PAYMENT,22.21,C9427047,M8990081,1131806.55,1131784.34,0.0,22.21
TX005102,2025-01-20 14:04:00,PAYMENT,95.28,C3219824,M6595355,86402.1,86306.82,0.0,95.28
TX005103,2025-01-20 14:08:00,DEBIT,123.07,C1547605,M2817745,30268.38,30145.31,0.0,123.07
TX005104,2025-01-20 14:10:00,PAYMENT,57.11,C2563790,M6595355,11854.94,11797.83,0.0,57.11
TX005105,2025-01-20 14:12:00,CASH_OUT,988.7,C5745250,C7838382,56622.11,55633.41,18964.14,19952.84
TX005106,2025-01-20 14:14:00,TRANSFER,520.37,C6770619,C3950888,570501.28,569980.91,270007.63,270528.0
TX005107,2025-01-20 14:18:00,TRANSFER,519.78,C8606962,C2813543,10693.16,10173.38,237538.44,238058.22
TX005108,2025-01-20 14:22:00,TRANSFER,5153.99,C6952975,C5049282,14920.86,9766.87,58152.06,63306.05
TX005109,2025-01-20 14:28:00,CASH_OUT,256.92,C2408404,C6952975,8729.96,8473.04,35583.43,35840.35
TX005110,2025-01-20 14:30:00,PAYMENT,140.61,C8307727,M7014016,96771.43,96630.82,0.0,140.61
TX005111,2025-01-20 14:35:00,TRANSFER,414.27,C8072684,C5673212,29012.82,28598.55,0.0,414.27
TX005112,2025-01-20 14:39:00,DEBIT,41.25,C9910914,M2015861,89136.16,89094.91,0.0,41.25
TX005113,2025-01-20 14:42:00,CASH_IN,11618.37,C9468772,M3345069,7088.0,18706.37,0.0,11618.37
TX005114,2025-01-20 14:47:00,PAYMENT,69.74,C6492066,M2538024,8648.84,8579.1,0.0,69.74
TX005115,2025-01-20 14:51:00,DEBIT,199.39,C9479356,M7017548,228792.54,228593.15,0.0,199.39
TX005116,2025-01-20 14:58:00,TRANSFER,228.91,C5569244,C3426689,515828.5,515599.59,9728.2,9957.11
TX005117,2025-01-20 15:00:00,PAYMENT,65.34,C9196204,M1559763,79162.6,79097.26,0.0,65.34
TX005118,2025-01-20 15:06:00,TRANSFER,66283.23,C2532210,C1983738,102469.28,36186.05,21717.11,88000.34
TX005119,2025-01-20 15:16:00,PAYMENT,20.63,C3556551,M2661307,7930.0,7909.37,0.0,20.63
TX005120,2025-01-20 15:16:00,CASH_IN,609.65,C5093379,M7216461,64158.37,64768.02,0.0,609.65
TX005121,2025-01-20 15:23:00,TRANSFER,2701.74,C2188789,C2925626,66561.27,63859.53,44124.37,46826.11
TX005122,2025-01-20 15:25:00,PAYMENT,32.5,C4533779,M3851852,21950.56,21918.06,0.0,32.5
TX005123,2025-01-20 15:35:00,TRANSFER,5728.56,C3607983,C3551903,20779.34,15050.78,14688.24,20416.8
TX005124,2025-01-20 15:35:00,CASH_OUT,399.79,C8481188,C8315831,152616.33,152216.54,28857.1,29256.89
TX005125,2025-01-20 15:54:00,CASH_IN,13744.42,C5813613,M3049499,94954.49,108698.91,0.0,13744.42
TX005126,2025-01-20 15:58:00,DEBIT,240.57,C8558378,M3276065,31329.94,31089.37,0.0,240.57
TX005127,2025-01-20 15:58:00,CASH_IN,645.13,C9997381,M8395785,7142.49,7787.62,0.0,645.13
TX005128,2025-01-20 15:59:00,PAYMENT,246.29,C6307805,M4785186,243935.59,243689.3,0.0,246.29
TX005129,2025-01-20 16:02:00,TRANSFER,8669.91,C4867786,C2262382,9393.44,723.53,22205.29,30875.2
TX005130,2025-01-20 16:03:00,DEBIT,224.39,C8425149,M2817745,123505.03,123280.64,0.0,224.39
TX005131,2025-01-20 16:08:00,PAYMENT,364.58,C2408404,M8460758,10082.42,9717.84,0.0,364.58
TX005132,2025-01-20 16:09:00,PAYMENT,23.11,C1257489,M2630140,21598.67,21575.56,0.0,23.11
TX005133,2025-01-20 16:15:00,TRANSFER,353.1,C8935169,C2561176,183611.71,183258.61,89585.86,89938.96
TX005134,2025-01-20 16:17:00,DEBIT,391.1,C9996414,M3180906,53518.5,53127.4,0.0,391.1
TX005135,2025-01-20 16:20:00,CASH_OUT,294.37,C8078673,C7844947,97474.16,97179.79,135029.22,135323.59
